item_id,developer,price,anios
269990,Digital Eel,9.99,2015
378040,"Relic Entertainment,Feral Interactive (Mac/Linux)",1.99,2015
413991,Digital Confectioners,5.99,2015
414010,Darkling Room,2.99,2015
392860,Digital Confectioners,5.99,2015
375040,Exato Game Studios,3.99,2015
414100,Digital Confectioners,5.99,2015
347730,rest.less Games,7.99,2015
414710,rest.less Games,3.99,2015
325977,Dovetail Games,19.99,2015
291770,Darkling Room,4.99,2015
374851,Giants Software,14.99,2015
407620,Blob Games Studio,4.99,2015
415560,"SmiteWorks USA, LLC",6.99,2015
415550,"SmiteWorks USA, LLC",9.99,2015
415540,"SmiteWorks USA, LLC",5.99,2015
415340,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",7.99,2013
414670,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",9.99,2013
414672,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",9.99,2013
414673,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",9.99,2013
414675,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",9.99,2013
414674,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",9.99,2013
413990,Digital Confectioners,5.99,2015
414671,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",9.99,2013
410530,The Game Creators,99.99,2015
410531,The Game Creators,19.99,2015
411010,"Digitial Skills,The Game Creators",29.99,2015
404410,Michael Zahniser,0.0,2015
345720,"Digital Skills,The Game Creators",119.99,2015
404800,Michael Zahniser,0.0,2015
401920,"Nicalis, Inc.,Edmund McMillen",10.99,2015
406300,Aries-Lenov,1.99,2015
410440,"James de Silva,Matthew Sanders",4.99,2016
415580,Plastic Games,4.99,2015
314520,Dovetail Games,19.99,2015
362290,RadiationBurn,12.99,2015
415920,Rad Codex,14.99,2015
409920,Ithaqua Labs,6.99,2015
415730,Michael Flynn,0.99,2015
408440,The Tambourine,9.99,2015
416480,Blue Byte,19.99,2015
407300,Submersivo Game Studio,3.99,2015
375910,Blue Byte,39.99,2015
385100,Sørb,2.99,2015
416030,Oblivionburn Productions,0.0,2015
409257,Overhead Games,5.99,2015
409192,Overhead Games,7.99,2015
409190,Overhead Games,4.99,2015
409191,Overhead Games,4.99,2015
409240,Overhead Games,8.99,2015
409204,Overhead Games,8.99,2015
409194,Overhead Games,4.99,2015
369270,Timedrop Studios,7.99,2015
385020,NSE Circuit,1.99,2015
326013,Fastline Simulation,4.99,2015
369360,Pen and Sword Games,4.99,2015
355980,Valsar,9.99,2015
410040,Emeryon games,2.99,2015
344970,Johnny Death Games,1.99,2015
326014,Fastline Simulation,4.99,2015
408101,ANPA.US,0.99,2015
341570,Unterrainer Informatik OG,2.99,2015
397680,"Bitl,Cobalt-57",0.0,2015
413900,Desconocido,4.99,2015
387920,"CAVE Interactive CO.,LTD.",4.99,2015
413890,Desconocido,19.99,2015
387921,"CAVE Interactive CO.,LTD.",4.99,2015
311210,Treyarch,59.99,2015
409490,Genetix Studio,4.99,2015
326015,Fastline Simulation,4.99,2015
411760,DuCats Games Studio,2.99,2015
406210,Desconocido,3.99,2015
409450,Mana Games,19.99,2015
400170,NeocoreGames,44.99,2015
366843,Treyarch,49.99,2015
329790,Ankama Studio,0.0,2015
401460,Ankama Studio,14.99,2015
401440,Ankama Studio,14.99,2015
418160,Rainbow Games,3.99,2015
401470,Ankama Studio,14.99,2015
254200,ProjectorGames,12.99,2015
401430,Ankama Studio,19.99,2015
416800,Guys From Andromeda LLC,2.99,2015
414070,"Evgeny Shcherbakov,Matvey Sakharovskiy",4.99,2015
414360,ACE MADDOX,4.99,2015
397360,Kosek.com,0.0,2015
364324,FeelThere,24.99,2015
266190,Tethys Interactive LLC,14.99,2015
390384,Ubisoft - San Francisco,2.99,2015
359790,weltenbauer. Software Entwicklung GmbH,4.99,2015
390386,Ubisoft - San Francisco,2.99,2015
390385,Ubisoft - San Francisco,2.99,2015
390387,Ubisoft - San Francisco,2.99,2015
341980,CivilSavages,4.99,2015
390388,Ubisoft - San Francisco,9.99,2015
353380,Desconocido,49.99,2015
414310,"Arcen Games, LLC",6.99,2015
412520,CP Decision,9.99,2015
292500,Studio Pixel,9.99,2015
410050,Dylan Wentz,0.99,2015
413910,Desconocido,19.99,2015
413920,Desconocido,5.99,2015
411180,Desconocido,0.0,2015
368690,Zed-ex,4.99,2015
416370,phime studio LLC,1.99,2015
412370,RisingHigh,4.99,2015
407451,Dreadbit,3.99,2015
414060,Mighty Fox Studio,1.99,2015
414580,Rail Slave Games,4.99,2015
407450,Dreadbit,3.99,2015
412900,GameArt Studio GmbH,1.99,2015
417080,Reminisce,2.99,2015
402970,Lost Astronaut Studios,19.99,2015
393610,Skunkape Interactive,9.99,2015
356100,radiostatic,4.99,2015
407800,Light Vision Interactive,29.99,2015
410450,Light Vision Interactive,14.99,2015
379554,Test Pilot,19.99,2015
390870,Triverske,6.99,2015
386350,The Secret Games Company,5.99,2015
290080,Bitbox Ltd.,39.99,2015
411680,Rhizome Games™,8.99,2015
366122,JoyMasher,0.99,2015
366120,JoyMasher,0.99,2015
366121,JoyMasher,0.99,2015
390389,Ubisoft - San Francisco,5.99,2015
410120,Private Moon Studios,9.99,2006
419040,CreativeForge Games,9.99,2015
420320,Ankama Studio,5.99,2015
415720,AMPLITUDE Studios,0.0,2015
410130,Private Moon Studios,9.99,2008
415710,AMPLITUDE Studios,1.99,2015
276810,Rogue Factor,39.99,2015
415700,AMPLITUDE Studios,2.99,2015
420731,"SmiteWorks USA, LLC",4.99,2015
421200,VisualTech48,0.99,2015
385190,"White Guardian Studios, LLC",5.99,2015
416630,Sapphire Dragon Productions,6.99,2015
407190,Big Blaze,19.99,2015
420730,"SmiteWorks USA, LLC",4.99,2015
347470,Sileni Studios,6.99,2015
405010,varlamov5264,4.99,2015
416260,Finalspark Gamestudios,9.99,2015
361890,Ulysses Games,0.99,2009
402980,MetalBear,7.99,2015
378030,Randomnine Ltd,14.99,2015
413490,Loudpak Studios,9.99,2015
321060,Transcendent Games,24.99,2014
378420,FrameLineNetwork,3.99,2015
400780,"Oddworld Inhabitants, Inc.",4.99,2015
415030,Stately Snail,4.99,2015
391880,"Oddworld Inhabitants, Inc.",4.99,2015
396520,Frima Studio,2.99,2015
421760,Fishing Planet LLC,12.99,2015
411070,Moving Pixel Games,5.99,2015
387010,Kingdom Games,9.99,2015
418290,Individual Software,14.99,2015
396930,Overcurfew,9.99,2015
422280,Overcurfew,6.99,2015
381750,devotid,14.99,2015
407380,G.rev Ltd.,14.99,2015
395460,Harvester Games,3.99,2015
348710,DIMPS,49.99,2015
415850,Arai Koh Create Office,1.99,2015
342600,VooFoo Studios Ltd,2.99,2015
417190,Aratog LLC,12.99,2015
348820,SoftPlanet,24.99,2015
401850,Avalanche Studios,24.99,2015
225540,Avalanche Studios,49.99,2015
414720,Jace Masula,9.99,2015
364710,Carlotta Tatti,4.99,2015
417350,T-Rex Games,4.99,2015
416920,Pocketwatch Games,4.99,2013
411110,Ink Stains Games,2.99,2015
390396,Ubisoft - San Francisco,2.99,2015
390397,Ubisoft - San Francisco,2.99,2015
390398,Ubisoft - San Francisco,2.99,2015
390399,Ubisoft - San Francisco,7.99,2015
390400,Ubisoft - San Francisco,2.99,2015
390401,Ubisoft - San Francisco,2.99,2015
301120,Sports Interactive,19.99,2015
351910,Funatics Software,19.99,2015
394340,Funatics Software,29.99,2015
424950,Pixeljam,4.99,2015
416220,Jemy,5.99,2015
419550,Desconocido,14.99,2015
419610,Desconocido,9.99,2015
419620,Desconocido,14.99,2015
405950,Rockodile,7.99,2015
412860,Desconocido,3.99,2015
344190,Tactic Studios Inc.,0.0,2015
379564,Dovetail Games,19.99,2015
419640,Desconocido,9.99,2015
260291,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",3.99,2015
260293,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",3.99,2015
260292,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",3.99,2015
425100,Varia Games,4.99,2015
424800,White Clover Worlds,4.99,2015
417770,Terminal Press,6.99,2015
377870,Pyramid,49.99,2015
393420,Bankroll Studios,24.99,2015
415431,Kidalang,2.99,2015
415430,Kidalang,0.0,2015
374810,Milestone S.r.l.,14.99,2015
412980,Threaks,3.99,2015
420270,Mozg Labs,4.99,2015
424870,Warfare Studios,2.99,2015
411560,Lazy Monday Games,0.99,2015
425130,John Wizard,1.99,2015
395235,Arrowhead Game Studio,2.99,2015
395236,Arrowhead Game Studios,2.99,2015
395237,Arrowhead Game Studios,2.99,2015
395238,Arrowhead Game Studios,2.99,2015
396170,Arrowhead Game Studios,2.99,2015
396172,Arrowhead Game Studios,2.99,2015
396173,Arrowhead Game Studios,2.99,2015
328220,Quickfire Games,16.99,2015
396171,Arrowhead Game Studios,2.99,2015
395239,Arrowhead Game Studios,3.99,2015
418430,Miolhr SM,9.99,2016
422580,"SmiteWorks USA, LLC",29.99,2015
416900,VoidDev,0.0,2015
424210,Tochas Studios,9.99,2015
425500,LeeTingChou,0.99,2015
349100,Instant Kingdom,1.99,2003
424240,Tochas Studios,4.99,2015
408770,Dharker Studio,6.99,2015
420680,Holotech Studios,3.99,2015
420030,Stardock Entertainment,3.99,2015
419965,Arc System Works,0.99,2015
376300,Arc System Works,29.99,2015
419964,Arc System Works,0.99,2015
419963,Arc System Works,0.99,2015
419961,Arc System Works,0.99,2015
343464,Creative Assembly,14.99,2015
419949,Arc System Works,0.99,2015
419475,Arc System Works,0.99,2015
419962,Arc System Works,0.99,2015
419474,Arc System Works,0.99,2015
419473,Arc System Works,0.99,2015
419960,Arc System Works,0.99,2015
419938,Arc System Works,0.99,2015
419937,Arc System Works,0.99,2015
419934,Arc System Works,0.99,2015
419932,Arc System Works,0.99,2015
409060,"Strides Interactive,Jeremy Lee",3.99,2015
390210,Rainy Night Creations,13.99,2015
316750,Ubisoft - San Francisco,14.99,2015
420340,Quality Simulations,0.0,2015
342200,Piranha Games Inc.,0.0,2015
420322,Ankama Studio,5.99,2015
299090,Locked Door Puzzle,14.99,2015
418140,ARTDINK,0.0,2015
425860,Wizbyte Games,4.99,2015
424060,Brainwashing games,3.99,2015
399070,Brainbox Software,3.99,2015
425710,Brainbox Software,1.99,2015
427020,Exordium Games,0.0,2015
409600,AZ-Art Development Studio,5.99,2015
340640,Great War Team,4.99,2015
325990,Dovetail Games,19.99,2015
421810,RosePortal Games,2.99,2015
422540,Desconocido,4.99,2015
404190,Desconocido,2.99,2015
407100,BlewScreen,8.99,2015
407420,Antonio Renna,3.0,2015
414651,Paradox Arctic,9.99,2015
377080,"Mediatonic,The Irregular Corporation",9.99,2015
420810,John Szymanski,0.99,2015
420821,Holotech Studios,4.99,2015
423630,Kunos Simulazioni,7.99,2015
360270,The Odd Gentlemen,9.99,2015
372250,Long Division LLC,9.99,2015
415910,Gigatross Games,3.99,2015
398020,Logic tree,2.99,2015
426730,Treyarch,3.99,2015
416550,John Szymanski,0.99,2015
390407,Ubisoft - San Francisco,2.99,2015
390408,Ubisoft - San Francisco,2.99,2015
390411,Ubisoft - San Francisco,11.99,2015
426630,Accolade,4.99,1993
390409,Ubisoft - San Francisco,2.99,2015
344760,Code}{atch,19.99,2015
379568,Aeroplane Heaven,19.99,2015
421110,Diios,4.99,2015
377560,Ubisoft Montreal,0.0,2015
375520,TERNOX,4.99,2015
382900,Square Enix,15.99,2015
388260,Tipping Goat LLC,15.0,2015
340320,MGP Studios,4.99,2015
217120,Squid In A Box Ltd,9.99,2015
423853,Digital Confectioners,5.99,2015
423850,Digital Confectioners,5.99,2015
423852,Digital Confectioners,4.99,2015
418820,Digital Confectioners,5.99,2015
426100,"KADOKAWA,Yoji Ojima",29.99,2015
423851,Digital Confectioners,4.99,2015
414180,Digital Confectioners,4.99,2015
326340,Arc System Works,19.99,2015
426330,Choice of Games,9.99,2015
391050,Nurgo Software,18.99,2015
416430,Axed Game Studio,4.99,2015
428800,Rsupport Inc.,19.99,2015
413740,Wickey Ware,6.99,2015
427950,CM Softworks,9.99,2015
408102,ANPA.US,0.99,2015
424170,GeexGames,1.99,2015
426040,Perfect Square Studios,1.99,2015
418280,"Cameron Baxter,Billy Jazz Hills Stickley",0.0,2015
429990,Studio Wonderkey,0.99,2015
360730,Red Team Games,0.0,2015
402000,Studio Wonderkey,4.99,2015
410150,Fallen Tree Games Ltd,4.99,2015
391100,Team Frizz,2.99,2015
405080,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",14.99,2015
428760,Myrolit Studios,1.99,2015
371020,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",29.99,2015
390412,Ubisoft - San Francisco,2.99,2015
360040,Lord Bytesworth,5.99,2015
390414,Ubisoft - San Francisco,2.99,2015
390415,Ubisoft - San Francisco,2.99,2015
390413,Ubisoft - San Francisco,2.99,2015
390417,Ubisoft - San Francisco,2.99,2015
390418,Ubisoft - San Francisco,13.99,2015
401635,Rocksteady Studios,9.99,2015
401626,Rocksteady Studios,1.99,2015
390416,Ubisoft - San Francisco,2.99,2015
405810,Whale Nebula,9.99,2015
405032,Rocksteady Studios,1.99,2015
429490,Jimbob Games,5.99,2015
368830,"Pixel Barrage Entertainment, Inc.",7.99,2015
430940,"Pixel Barrage Entertainment, Inc.",2.99,2015
426743,"KOEI TECMO GAMES CO., LTD.",4.99,2015
426740,"KOEI TECMO GAMES CO., LTD.",4.99,2015
426741,"KOEI TECMO GAMES CO., LTD.",2.99,2015
426742,"KOEI TECMO GAMES CO., LTD.",2.99,2015
414770,Platoon Studios,11.99,2015
396890,DopplerFrog,0.99,2015
428510,Creobit,4.99,2015
430110,ICE Entertainment,0.0,2015
398310,ICE Entertainment,0.0,2015
396800,"Jetdogs Studios,Zoom Out Games",2.99,2015
376230,TERNOX,1.99,2015
431060,Aratog LLC,15.99,2015
431050,Aratog LLC,49.99,2015
422473,Fishing Planet LLC,19.99,2015
430080,SimProse Studios,1.99,2016
432020,5Wolf,0.99,2016
432510,ebi-hime,4.99,2016
407340,ebi-hime,9.99,2016
429940,ebi-hime,0.0,2016
410670,Technomancy Studios,0.99,2016
369230,Vicious Cycle Software,9.99,2016
379570,Alabeo,19.99,2016
421060,Quaint Emerald,6.99,2016
413800,Vicious Cycle Software,0.99,2016
413811,Vicious Cycle Software,0.99,2016
413810,Vicious Cycle Software,0.0,2016
429700,Team Indev,4.99,2016
416610,Cleverweek,3.99,2016
422940,Stained Glass Llama,19.99,2016
325987,Dovetail Games,12.99,2016
325988,Dovetail Games,19.99,2016
431820,Cleverweek,0.99,2016
429901,"Rainbow Studios,THQ Nordic",2.99,2016
429902,"Rainbow Studios,THQ Nordic",2.99,2016
420890,"Rainbow Studios,THQ Nordic",9.99,2016
421160,"Rainbow Studios,THQ Nordic",9.99,2016
421161,"Rainbow Studios,THQ Nordic",9.99,2016
374170,fragOut Studio,4.99,2016
421162,"Rainbow Studios,THQ Nordic",9.99,2016
383020,Ludvig Larsson,9.99,2016
429050,Old B1ood,14.99,2016
349150,"Galactic Bits, Inc",9.99,2016
394310,Lazy Bear Games,9.99,2016
372690,Blake Garner,9.99,2016
431710,"Pilgrim Adventures,GrabTheGames Studios",1.99,2016
431490,Lazy Bear Games,4.99,2016
419471,Arc System Works,1.99,2016
419470,Arc System Works,1.99,2016
419472,Arc System Works,1.99,2016
433790,pheenix93,1.99,2016
376250,UnitedIndie,4.99,2016
434610,Faton,0.99,2013
435070,OrionSoft,1.99,2012
342970,"Sachonski,Renamilanesi,Sith",3.99,2016
434150,NighthoodGames,3.99,2016
434800,XiNFiNiTY Games,3.99,2016
429760,Matthew Ritter,4.99,2016
207340,MAGIX Software GmbH,99.99,2016
435080,OrionSoft,2.99,2014
323060,Choice Provisions,14.99,2016
419460,Numinous Games,9.99,2016
359610,Climax Studios,9.99,2016
433390,Anti Crunch Studios,2.99,2016
392970,FIVE-BN GAMES,6.99,2016
379562,Zinertek,12.99,2016
379560,Zinertek,12.99,2016
379561,Zinertek,11.99,2016
360340,CBE Software s.r.o.,4.99,2016
431840,Doomster Entertainment,0.99,2016
390424,Ubisoft - San Francisco,2.99,2016
390427,Ubisoft - San Francisco,2.99,2016
390425,Ubisoft - San Francisco,2.99,2016
390428,Ubisoft - San Francisco,2.99,2016
390426,Ubisoft - San Francisco,2.99,2016
390429,Ubisoft - San Francisco,11.99,2016
434890,David Mulder,0.99,2016
417461,Ubisoft Montreal,4.99,2016
371430,Orangepixel,9.99,2016
435250,REL Games,4.99,2005
357120,Double Stallion Games,1.99,2016
434940,ANPA.US,0.99,2016
404214,N3V Games,12.99,2016
404982,N3V Games,14.99,2016
404217,N3V Games,12.99,2016
404211,N3V Games,16.99,2016
404218,N3V Games,12.99,2016
430220,N3V Games,16.99,2016
404210,N3V Games,18.99,2015
363251,Plain Concepts Corp,1.99,2016
415960,Sometimes You,2.99,2016
423240,Sometimes You,0.99,2016
426120,Sometimes You,0.99,2016
343150,Dream Within,4.99,2016
354290,"CRAZYDIAMOND CO., LTD.",0.0,2016
431350,"Pyramid,Chara-Ani",14.99,2016
347060,"Cyanide,Umix Studios",14.99,2016
429060,DNZY Games,2.99,2016
313240,Frere d'Arme,0.0,2016
433130,iEntertainment Network Inc,19.99,2016
420640,Kyy Games,4.99,2016
390460,ILLUSIONETWORK,2.99,2016
425840,Coffee Stain Studios,4.99,2016
314370,tequibo,2.99,2016
435140,Rainbow Games,3.99,2016
434500,AppyArt Games,1.99,2016
428740,Black Golem,5.99,2016
434250,FreezeNova,0.99,2016
414840,Desconocido,19.99,2016
388880,Night School Studio,19.99,2016
433430,"Night School Studio,Scntfc",9.99,2016
434380,Semen Rodin,0.99,2016
326025,Skyhook Games,4.99,2016
325965,RailRight,19.99,2016
428950,16bit Nights,0.99,2016
406310,BRHP,4.99,2016
326024,Dovetail Games,4.99,2016
367500,Capcom,29.99,2016
387370,Chondrite Games,3.99,2016
432630,"Reflextions,nubbinownz",1.99,2016
422220,Capcom,12.99,2016
296030,Aduge Studio,14.99,2016
382460,BANDAI NAMCO Studio Inc.,6.99,2016
433110,Alternative Dreams,4.99,2016
281200,"Abstraction Games,WayForward",9.99,2016
407474,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",6.99,2016
372190,Aratog LLC,0.0,2016
403690,SionoiS,0.0,2016
435240,"Workinman Interactive, LLC.",3.99,2016
251110,Loiste Interactive,24.99,2016
432450,Loiste Interactive,4.99,2016
401210,Aric Morrow,1.99,2016
436251,"SmiteWorks USA, LLC",34.99,2016
436250,"SmiteWorks USA, LLC",19.99,2016
358080,"ColloseusX,cpmilan",2.99,2016
352440,Tin Man Games,4.99,2016
419810,Tin Man Games,4.99,2016
434120,Orihaus,0.0,2015
433360,Big Fish Studios,9.99,2016
435450,Mana Games,0.0,2016
400030,dotBunny,0.0,2014
406140,"CAPCOM Co., Ltd.",0.99,2016
387990,Axolot Games,19.99,2016
417480,3DDUO,4.99,2016
385810,XTeam Software Solutions srls,4.99,2016
435780,Killer Lobster,4.99,2016
370560,Shinypix,4.99,2016
384480,Cybernetik Design,4.99,2016
429920,Cybernetik Design,2.99,2016
419220,Desconocido,1.99,2015
281610,Blackbird Interactive,49.99,2016
436550,Gearbox Software,7.99,2016
424010,Whiskey Jack Games,5.99,2016
427790,Whiskey Jack Games,1.99,2016
225840,Sven Co-op Team,0.0,1999
362370,Black Carbon,8.99,2016
404570,The Game Creators,19.99,2016
438060,"SmiteWorks USA, LLC",6.99,2016
438062,"SmiteWorks USA, LLC",7.99,2016
438061,"SmiteWorks USA, LLC",7.99,2016
438071,"SmiteWorks USA, LLC",3.99,2016
438070,"SmiteWorks USA, LLC",9.99,2016
427770,Petro Shoferystov,2.99,2016
432010,Wayward Prophet,9.99,2016
389430,"Noah System,Mgame",0.0,2016
400880,khos85,4.99,2016
385030,Paul Harrington,0.99,2016
435040,New Bridge Games,9.99,2015
433830,"Duncan Perham,Steve Tierney",8.99,2016
423700,Michael Flynn,6.99,2016
299340,4gency,14.99,2016
379556,Virtavia,9.99,2016
417463,Ubisoft Montreal,2.99,2016
379557,Virtavia,9.99,2016
210970,"Thekla, Inc.",39.99,2016
390437,Ubisoft - San Francisco,2.99,2016
390438,Ubisoft - San Francisco,2.99,2016
390436,Ubisoft - San Francisco,2.99,2016
390439,Ubisoft - San Francisco,7.99,2016
405310,"Traveller's Tales,TT Games,Feral Interactive (Mac)",19.99,2016
418221,"Travellers Tales,TT Games",0.99,2016
422480,"Travellers Tales,TT Games",1.99,2016
411350,Nolo,44.99,2015
393330,Individual Software,19.99,2010
438110,Individual Software,19.99,2016
414860,Desconocido,4.99,2016
355960,"SkyBox Labs,Forgotten Empires",9.99,2016
390930,Blazing Badger,9.99,2016
394040,Blazing Badger,4.99,2016
431460,Petite Games,2.99,2016
430240,Vantage Games,2.99,2016
436860,Dima Kiva,1.99,2016
393320,Individual Software,29.99,2010
435230,Americo Mateus Rodrigues,4.99,2016
437060,Toyman Interactive,9.99,2016
435420,Madia Entertainment,5.99,2005
359350,Freshly Squeezed,9.99,2016
334780,Slightly Mad Studios,5.49,2016
409340,Christian Piano,0.99,2016
413814,Vicious Cycle Software,0.99,2016
413817,Vicious Cycle Software,0.99,2016
425560,CyberLink,49.99,2016
434570,Big Corporation,0.99,2016
438440,Wehrmann Studios,9.99,2016
353130,4 I Lab,0.0,2016
429680,Dream Reactor,0.0,2016
433920,"Amaranth Games, LLC",14.99,2016
438030,Chuck Productions,0.99,2016
433640,PikPok,2.99,2016
362160,Wise Dad Games,4.99,2016
